query_id,query_text,tau_method,rank,doc_id,title,score
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,3,pk_02646,Optimize React Application Performance,0.542150
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,4,pk_06314,css is breaking my app,0.541910
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,5,pk_02043,React Performance Optimization Strategies,0.499878
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,6,pk_01979,Technical Troubleshooting Guide,0.471022
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,7,pk_08409,code slow,0.469823
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,8,pk_11392,slow code,0.459781
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,9,pk_10454,Critique Mobile App Navigation Design,0.457252
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,10,pk_10019,make api faster,0.456230
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,11,pk_03883,frontend framework,0.453062
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,12,pk_10650,api slow,0.449825
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,13,pk_03556,resposive design question,0.448701
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,14,pk_16100,react useeffect infinite loop,0.441087
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,15,pk_07753,Set Up Local Development with Docker Compose,0.438550
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,16,pk_11078,app crashing,0.438056
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,17,pk_14312,make it faster,0.438055
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,18,pk_03277,react broken,0.431087
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,19,pk_15602,App Localization Testing Guide,0.427868
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,20,pk_19488,Debug React component re-renders,0.426462
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,21,pk_07646,env variabels in react,0.423007
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,22,pk_07426,vpn slow,0.422668
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,23,pk_17576,slow python code,0.422485
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,24,pk_08257,react help,0.422363
12,"My React app is super laggy on mobile, what am I doing wrong?",Taumode,25,pk_11022,react error,0.422363
13,Can someone explain Docker to me like I'm 5?,Cosine,1,pk_11725,what is docker,0.940643
13,Can someone explain Docker to me like I'm 5?,Cosine,2,pk_05034,what is docker,0.889852
13,Can someone explain Docker to me like I'm 5?,Cosine,3,pk_18768,What on earth is Docker?,0.867613
13,Can someone explain Docker to me like I'm 5?,Cosine,4,pk_07627,A small request if you don't mind dear,0.835370
13,Can someone explain Docker to me like I'm 5?,Cosine,5,pk_03363,docker help,0.832141
13,Can someone explain Docker to me like I'm 5?,Cosine,6,pk_00415,Sorry to trouble you with another question,0.830421
13,Can someone explain Docker to me like I'm 5?,Cosine,7,pk_03230,"A small favor if you don't mind, dear ChatGPT",0.828102
13,Can someone explain Docker to me like I'm 5?,Cosine,8,pk_07589,docker question,0.827938
13,Can someone explain Docker to me like I'm 5?,Cosine,9,pk_07934,docker question,0.819019
13,Can someone explain Docker to me like I'm 5?,Cosine,10,pk_01465,Sorry to bother you with a technical question,0.802362
13,Can someone explain Docker to me like I'm 5?,Cosine,11,pk_04660,Small docker compose question,0.769834
13,Can someone explain Docker to me like I'm 5?,Cosine,12,pk_19317,"Hello dear, another docker question",0.763740
13,Can someone explain Docker to me like I'm 5?,Cosine,13,pk_13708,dockerfile,0.760127
13,Can someone explain Docker to me like I'm 5?,Cosine,14,pk_13290,"Need some help please, no rush at all",0.758826
13,Can someone explain Docker to me like I'm 5?,Cosine,15,pk_11047,If its not too much trouble docker networking,0.753249
13,Can someone explain Docker to me like I'm 5?,Cosine,16,pk_00980,docker question,0.751734
13,Can someone explain Docker to me like I'm 5?,Cosine,17,pk_11706,A favor to ask if you don't mind,0.750829
13,Can someone explain Docker to me like I'm 5?,Cosine,18,pk_06349,"If it's not too much trouble, a question about Docker",0.736627
13,Can someone explain Docker to me like I'm 5?,Cosine,19,pk_06780,Greetings! A question about Docker Compose,0.734002
13,Can someone explain Docker to me like I'm 5?,Cosine,20,pk_02843,Dockerfile question kind of urgent,0.732191
13,Can someone explain Docker to me like I'm 5?,Cosine,21,pk_11260,docker question,0.732134
13,Can someone explain Docker to me like I'm 5?,Cosine,22,pk_00756,Explain container networking to junior developer,0.730794
13,Can someone explain Docker to me like I'm 5?,Cosine,23,pk_17091,Need help with Docker volume please,0.727144
13,Can someone explain Docker to me like I'm 5?,Cosine,24,pk_01514,Good day to you if you don't mind - a humble Docker question from a concerned developer,0.724962
13,Can someone explain Docker to me like I'm 5?,Cosine,25,pk_07022,docker issue,0.720851
13,Can someone explain Docker to me like I'm 5?,Hybrid,1,pk_11725,what is docker,0.925009
13,Can someone explain Docker to me like I'm 5?,Hybrid,2,pk_05034,what is docker,0.862408
13,Can someone explain Docker to me like I'm 5?,Hybrid,3,pk_18768,What on earth is Docker?,0.835452
13,Can someone explain Docker to me like I'm 5?,Hybrid,4,pk_07627,A small request if you don't mind dear,0.796862
13,Can someone explain Docker to me like I'm 5?,Hybrid,5,pk_03363,docker help,0.793030
13,Can someone explain Docker to me like I'm 5?,Hybrid,6,pk_00415,Sorry to trouble you with another question,0.790991
13,Can someone explain Docker to me like I'm 5?,Hybrid,7,pk_03230,"A small favor if you don't mind, dear ChatGPT",0.788244
13,Can someone explain Docker to me like I'm 5?,Hybrid,8,pk_07589,docker question,0.788051
13,Can someone explain Docker to me like I'm 5?,Hybrid,9,pk_07934,docker question,0.777515
13,Can someone explain Docker to me like I'm 5?,Hybrid,10,pk_01465,Sorry to bother you with a technical question,0.757961
13,Can someone explain Docker to me like I'm 5?,Hybrid,11,pk_04660,Small docker compose question,0.720221
13,Can someone explain Docker to me like I'm 5?,Hybrid,12,pk_19317,"Hello dear, another docker question",0.713217
13,Can someone explain Docker to me like I'm 5?,Hybrid,13,pk_13708,dockerfile,0.709073
13,Can someone explain Docker to me like I'm 5?,Hybrid,14,pk_13290,"Need some help please, no rush at all",0.707583
13,Can someone explain Docker to me like I'm 5?,Hybrid,15,pk_11047,If its not too much trouble docker networking,0.701207
13,Can someone explain Docker to me like I'm 5?,Hybrid,16,pk_00980,docker question,0.699477
13,Can someone explain Docker to me like I'm 5?,Hybrid,17,pk_11706,A favor to ask if you don't mind,0.698445
13,Can someone explain Docker to me like I'm 5?,Hybrid,18,pk_06349,"If it's not too much trouble, a question about Docker",0.682304
13,Can someone explain Docker to me like I'm 5?,Hybrid,19,pk_06780,Greetings! A question about Docker Compose,0.679333
13,Can someone explain Docker to me like I'm 5?,Hybrid,20,pk_02843,Dockerfile question kind of urgent,0.677287
13,Can someone explain Docker to me like I'm 5?,Hybrid,21,pk_11260,docker question,0.677222
13,Can someone explain Docker to me like I'm 5?,Hybrid,22,pk_00756,Explain container networking to junior developer,0.675708
13,Can someone explain Docker to me like I'm 5?,Hybrid,23,pk_17091,Need help with Docker volume please,0.671591
13,Can someone explain Docker to me like I'm 5?,Hybrid,24,pk_01514,Good day to you if you don't mind - a humble Docker question from a concerned developer,0.669133
13,Can someone explain Docker to me like I'm 5?,Hybrid,25,pk_07022,docker issue,0.664508
13,Can someone explain Docker to me like I'm 5?,Taumode,1,pk_11725,what is docker,0.908259
13,Can someone explain Docker to me like I'm 5?,Taumode,2,pk_05034,what is docker,0.833004
13,Can someone explain Docker to me like I'm 5?,Taumode,3,pk_18768,What on earth is Docker?,0.800994
13,Can someone explain Docker to me like I'm 5?,Taumode,4,pk_07627,A small request if you don't mind dear,0.755604
13,Can someone explain Docker to me like I'm 5?,Taumode,5,pk_03363,docker help,0.751125
13,Can someone explain Docker to me like I'm 5?,Taumode,6,pk_00415,Sorry to trouble you with another question,0.748744
13,Can someone explain Docker to me like I'm 5?,Taumode,7,pk_03230,"A small favor if you don't mind, dear ChatGPT",0.745539
13,Can someone explain Docker to me like I'm 5?,Taumode,8,pk_07589,docker question,0.745314
13,Can someone explain Docker to me like I'm 5?,Taumode,9,pk_07934,docker question,0.733047
13,Can someone explain Docker to me like I'm 5?,Taumode,10,pk_01465,Sorry to bother you with a technical question,0.710388
13,Can someone explain Docker to me like I'm 5?,Taumode,11,pk_04660,Small docker compose question,0.667064
13,Can someone explain Docker to me like I'm 5?,Taumode,12,pk_19317,"Hello dear, another docker question",0.659085
13,Can someone explain Docker to me like I'm 5?,Taumode,13,pk_13708,dockerfile,0.654373
13,Can someone explain Docker to me like I'm 5?,Taumode,14,pk_13290,"Need some help please, no rush at all",0.652681
13,Can someone explain Docker to me like I'm 5?,Taumode,15,pk_11047,If its not too much trouble docker networking,0.645447
13,Can someone explain Docker to me like I'm 5?,Taumode,16,pk_00980,docker question,0.643488
13,Can someone explain Docker to me like I'm 5?,Taumode,17,pk_11706,A favor to ask if you don't mind,0.642320
13,Can someone explain Docker to me like I'm 5?,Taumode,18,pk_06349,"If it's not too much trouble, a question about Docker",0.624102
13,Can someone explain Docker to me like I'm 5?,Taumode,19,pk_06780,Greetings! A question about Docker Compose,0.620760
13,Can someone explain Docker to me like I'm 5?,Taumode,20,pk_02843,Dockerfile question kind of urgent,0.618461
13,Can someone explain Docker to me like I'm 5?,Taumode,21,pk_11260,docker question,0.618388
13,Can someone explain Docker to me like I'm 5?,Taumode,22,pk_00756,Explain container networking to junior developer,0.616688
13,Can someone explain Docker to me like I'm 5?,Taumode,23,pk_17091,Need help with Docker volume please,0.612069
13,Can someone explain Docker to me like I'm 5?,Taumode,24,pk_01514,Good day to you if you don't mind - a humble Docker question from a concerned developer,0.609315
13,Can someone explain Docker to me like I'm 5?,Taumode,25,pk_07022,docker issue,0.604140
14,"I totally bombed my interview, how do I write a follow-up email that doesn't sound desperate?",Cosine,1,pk_12765,interview went bad what now,0.773250
14,"I totally bombed my interview, how do I write a follow-up email that doesn't sound desperate?",Cosine,2,pk_17193,Create candidate rejection email,0.753072
